fips2010,fmr2,year
49033,606,2015
49033,886,2016
49033,861,2017
49033,805,2018
49033,776,2019
49035,901,2015
49035,938,2016
49035,990,2017
49035,1035,2018
49035,1075,2019
49037,606,2015
49037,658,2016
49037,650,2017
49037,697,2018
49037,699,2019
49039,637,2015
49039,702,2016
49039,650,2017
49039,744,2018
49039,699,2019
49041,606,2015
49041,663,2016
49041,650,2017
49041,720,2018
49041,699,2019
49043,1014,2015
49043,1030,2016
49043,1033,2017
49043,1177,2018
49043,1183,2019
49045,757,2015
49045,769,2016
49045,801,2017
49045,849,2018
49045,887,2019
49047,859,2015
49047,870,2016
49047,840,2017
49047,953,2018
49047,916,2019
49049,763,2015
49049,788,2016
49049,818,2017
49049,836,2018
49049,862,2019
49051,868,2015
49051,927,2016
49051,929,2017
49051,1044,2018
49051,1033,2019
49053,763,2015
49053,794,2016
49053,824,2017
49053,863,2018
49053,916,2019
49055,606,2015
49055,658,2016
49055,650,2017
49055,697,2018
49055,699,2019
49057,778,2015
49057,826,2016
49057,859,2017
49057,882,2018
49057,910,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50001,925,2015
50001,946,2016
50001,1015,2017
50001,1021,2018
50001,1006,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50003,935,2015
50003,973,2016
50003,988,2017
50003,1004,2018
50003,912,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50005,805,2015
50005,847,2016
50005,916,2017
50005,903,2018
50005,882,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50007,1328,2015
50007,1356,2016
50007,1395,2017
50007,1442,2018
50007,1341,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50009,715,2015
50009,760,2016
50009,781,2017
50009,794,2018
50009,762,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50011,1328,2015
50011,1356,2016
50011,1395,2017
50011,1442,2018
50011,1341,2019
50013,1328,2015
50013,1356,2016
50013,1395,2017
50013,1442,2018
50013,1341,2019
50013,1328,2015
50013,1356,2016
50013,1395,2017
50013,1442,2018
50013,1341,2019
50013,1328,2015
50013,1356,2016
50013,1395,2017
50013,1442,2018
50013,1341,2019
50013,1328,2015
50013,1356,2016
50013,1395,2017
50013,1442,2018
50013,1341,2019
50013,1328,2015
50013,1356,2016
50013,1395,2017
50013,1442,2018
50013,1341,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50015,966,2015
50015,955,2016
50015,1006,2017
50015,1013,2018
50015,988,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50017,894,2015
50017,920,2016
50017,979,2017
50017,977,2018
50017,960,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50019,762,2015
50019,767,2016
50019,788,2017
50019,791,2018
50019,760,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50021,904,2015
50021,895,2016
50021,948,2017
50021,929,2018
50021,939,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50023,983,2015
50023,986,2016
50023,1033,2017
50023,1064,2018
50023,1036,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50025,972,2015
50025,1019,2016
50025,1035,2017
50025,1051,2018
50025,994,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
50027,1017,2015
50027,1041,2016
50027,1057,2017
50027,1074,2018
50027,988,2019
51001,745,2015
51001,746,2016
51001,713,2017
51001,816,2018
51001,752,2019
51003,1038,2015
51003,1171,2016
51003,1126,2017
51003,1179,2018
51003,1325,2019
51005,674,2015
51005,658,2016
51005,633,2017
51005,684,2018
51005,710,2019
51007,993,2015
51007,966,2016
51007,1005,2017
51007,1042,2018
51007,1067,2019
51009,746,2015
51009,750,2016
51009,789,2017
51009,793,2018
51009,790,2019
51011,746,2015
51011,750,2016
51011,789,2017
51011,793,2018
51011,790,2019
51013,1458,2015
51013,1623,2016
51013,1746,2017
51013,1793,2018
51013,1665,2019
51015,801,2015
51015,753,2016
51015,824,2017
51015,860,2018
51015,875,2019
51017,649,2015
51017,658,2016
51017,633,2017
51017,684,2018
51017,718,2019
51019,746,2015
51019,750,2016
51019,789,2017
51019,793,2018
51019,790,2019
51021,643,2015
51021,658,2016
51021,633,2017
51021,684,2018
51021,700,2019
51023,732,2015
51023,845,2016
51023,876,2017
51023,846,2018
51023,821,2019
51025,692,2015
51025,702,2016
51025,805,2017
51025,831,2018
51025,859,2019
51027,643,2015
51027,658,2016
51027,633,2017
51027,684,2018
51027,700,2019
51029,643,2015
51029,728,2016
51029,687,2017
51029,734,2018
51029,799,2019
51031,746,2015
51031,750,2016
51031,789,2017
51031,793,2018
51031,790,2019
51033,993,2015
51033,966,2016
51033,1005,2017
51033,1042,2018
51033,1067,2019
51035,643,2015
51035,658,2016
51035,633,2017
51035,684,2018
51035,700,2019
51036,993,2015
51036,966,2016
51036,1005,2017
51036,1042,2018
51036,1067,2019
51037,643,2015
51037,658,2016
51037,633,2017
51037,684,2018
51037,700,2019
51041,993,2015
51041,966,2016
51041,1005,2017
51041,1042,2018
51041,1067,2019
51043,1458,2015
51043,1623,2016
51043,1746,2017
51043,1793,2018
51043,1665,2019
51045,732,2015
51045,845,2016
51045,876,2017
51045,846,2018
51045,821,2019
51047,974,2015
51047,967,2016
51047,997,2017
51047,1030,2018
51047,998,2019
51049,993,2015
51049,782,2016
51049,780,2017
51049,906,2018
51049,969,2019
51051,643,2015
51051,658,2016
51051,633,2017
51051,684,2018
51051,700,2019
51053,993,2015
51053,966,2016
51053,1005,2017
51053,1042,2018
51053,1067,2019
51057,868,2015
51057,816,2016
51057,884,2017
51057,934,2018
51057,945,2019
51059,1458,2015
51059,1623,2016
51059,1746,2017
51059,1793,2018
51059,1665,2019
51061,1458,2015
51061,1623,2016
51061,1746,2017
51061,1793,2018
51061,1665,2019
51063,643,2015
51063,658,2016
51063,633,2017
51063,684,2018
51063,700,2019
51065,1038,2015
51065,1171,2016
51065,1126,2017
51065,1179,2018
51065,1325,2019
51067,643,2015
51067,691,2016
51067,741,2017
51067,727,2018
51067,700,2019
51069,819,2015
51069,928,2016
51069,1037,2017
51069,936,2018
51069,958,2019
51071,643,2015
51071,658,2016
51071,659,2017
51071,692,2018
51071,700,2019
51073,1107,2015
51073,1150,2016
51073,1130,2017
51073,1095,2018
51073,1104,2019
51075,993,2015
51075,966,2016
51075,1005,2017
51075,1042,2018
51075,1067,2019
51077,643,2015
51077,658,2016
51077,633,2017
51077,684,2018
51077,700,2019
51079,1038,2015
51079,1171,2016
51079,1126,2017
51079,1179,2018
51079,1325,2019
51081,690,2015
51081,664,2016
51081,733,2017
51081,777,2018
51081,806,2019
51083,643,2015
51083,658,2016
51083,633,2017
51083,684,2018
51083,700,2019
51085,993,2015
51085,966,2016
51085,1005,2017
51085,1042,2018
51085,1067,2019
51087,993,2015
51087,966,2016
51087,1005,2017
51087,1042,2018
51087,1067,2019
51089,643,2015
51089,658,2016
51089,633,2017
51089,684,2018
51089,700,2019
51091,643,2015
51091,658,2016
51091,633,2017
51091,684,2018
51091,700,2019
51093,1107,2015
51093,1150,2016
51093,1130,2017
51093,1095,2018
51093,1104,2019
51095,1107,2015
51095,1150,2016
51095,1130,2017
51095,1095,2018
51095,1104,2019
51097,993,2015
51097,908,2016
51097,932,2017
51097,968,2018
51097,922,2019
51099,1036,2015
51099,1028,2016
51099,963,2017
51099,1079,2018
51099,1071,2019
51101,993,2015
51101,966,2016
51101,1005,2017
51101,1042,2018
51101,1067,2019
51103,878,2015
51103,781,2016
51103,912,2017
51103,948,2018
51103,998,2019
51105,643,2015
51105,658,2016
51105,633,2017
51105,684,2018
51105,700,2019
51107,1458,2015
51107,1623,2016
51107,1746,2017
51107,1793,2018
51107,1665,2019
51109,713,2015
51109,823,2016
51109,920,2017
51109,948,2018
51109,978,2019
51111,693,2015
51111,676,2016
51111,676,2017
51111,731,2018
51111,722,2019
51113,974,2015
51113,843,2016
51113,895,2017
51113,943,2018
51113,961,2019
51115,1107,2015
51115,1150,2016
51115,1130,2017
51115,1095,2018
51115,1104,2019
51117,664,2015
51117,665,2016
51117,663,2017
51117,726,2018
51117,736,2019
51119,682,2015
51119,999,2016
51119,973,2017
51119,1047,2018
51119,1006,2019
51121,733,2015
51121,795,2016
51121,880,2017
51121,886,2018
51121,869,2019
51125,1038,2015
51125,1171,2016
51125,1126,2017
51125,1179,2018
51125,1325,2019
51127,993,2015
51127,966,2016
51127,1005,2017
51127,1042,2018
51127,1067,2019
51131,777,2015
51131,755,2016
51131,810,2017
51131,850,2018
51131,866,2019
51133,803,2015
51133,658,2016
51133,770,2017
51133,756,2018
51133,757,2019
51135,757,2015
51135,724,2016
51135,685,2017
51135,761,2018
51135,756,2019
51137,843,2015
51137,789,2016
51137,767,2017
51137,844,2018
